dataid	datatype	class	total	tp	fp	tpr	fpr	falsediscoveryrate	tn	fn	tnr	fnr	falseomissionrate	precision	recall	accuracy	balancedaccuracy	f1	plr	nlr	dor	discarded	pdiscarded	cdiscarded	ptype
T30	mm	Unrelated	22231	0	0	0	0	NA	133724	22210	1	1	0.142432054587197	NA	0	0.857567945412803	0.5	NA	NA	1	NA	21	74	42	Double
T30	equal	Unrelated	77954	0	0	0	0	NA	468309	77883	1	1	0.142592714649793	NA	0	0.857407285350206	0.5	NA	NA	1	NA	71	281	138	Double
T30	mm	Unrelated	22231	0	0	0	0	NA	133724	22210	1	1	0.142432054587197	NA	0	0.857567945412803	0.5	NA	NA	1	NA	21	74	0	Single
T30	equal	Unrelated	77954	0	0	0	0	NA	468309	77883	1	1	0.142592714649793	NA	0	0.857407285350206	0.5	NA	NA	1	NA	71	281	0	Single
T31	mm	Coronaviridae	22629	22429	13	0.994105132523712	9.76657876745776e-05	0.000579271009713929	133094	133	0.999902334212325	0.00589486747628756	0.000998296141172585	0.999420728990286	0.994105132523712	0.999062112559341	0.997003733368019	0.996755843924985	10178.6424519103	0.00589544325939718	1726527.08270677	67	52	53	Double
T31	equal	Coronaviridae	79447	79202	38	1	8.13119468647825e-05	0.000479555779909137	467298	0	0.999918688053135	0	0	0.999520444220091	1	0.999930471440229	0.999959344026568	0.99976016460282	12298.3157894737	0	Inf	245	0	0	Double
T31	mm	Coronaviridae	22629	22481	92	0.996409892740005	0.000691173266620088	0.00407566561821645	133015	81	0.99930882673338	0.00359010725999468	0.000608583278235259	0.995924334381784	0.996409892740005	0.998888667621684	0.997859359736693	0.996167054392378	1441.62099557548	0.0035925903624111	401276.196323135	67	52	0	Single
T31	equal	Coronaviridae	79447	79202	138	1	0.000295290754403684	0.0017393496344845	467198	0	0.999704709245596	0	0	0.998260650365515	1	0.999747501546096	0.999852354622798	0.999129568190133	3386.49275362319	0	Inf	245	0	0	Single
T31	mm	Human	22287	22278	22107	0.999596177143626	0.165742004168479	0.498073673538358	111275	9	0.834257995831521	0.000403822856373671	8.08741598073398e-05	0.501926326461642	0.999596177143626	0.857929324399848	0.916927086487574	0.668286537077034	6.03103710588371	0.000484050327825953	12459.5248865367	0	7	2	Double
T31	equal	Human	77922	77901	77471	0.9997304997305	0.165318725779743	0.498616224287516	391145	21	0.834681274220257	0.000269500269500269	5.36856475256029e-05	0.501383775712484	0.9997304997305	0.858212969637976	0.917205886975378	0.667835435116205	6.04729134594504	0.000322878058756058	18729.3350599395	0	12	8	Double
T31	mm	Human	22287	22278	22107	0.999596177143626	0.165742004168479	0.498073673538358	111275	9	0.834257995831521	0.000403822856373671	8.08741598073398e-05	0.501926326461642	0.999596177143626	0.857929324399848	0.916927086487574	0.668286537077034	6.03103710588371	0.000484050327825953	12459.5248865367	0	7	0	Single
T31	equal	Human	77922	77901	77471	0.9997304997305	0.165318725779743	0.498616224287516	391145	21	0.834681274220257	0.000269500269500269	5.36856475256029e-05	0.501383775712484	0.9997304997305	0.858212969637976	0.917205886975378	0.667835435116205	6.04729134594504	0.000322878058756058	18729.3350599395	0	12	0	Single
T31	mm	Influenza	22085	21672	0	0.996276375672321	0	0	133916	81	1	0.00372362432767894	0.000604491145324149	1	0.996276375672321	0.999479665187031	0.998138187836161	0.998134715025907	Inf	0.00372362432767894	Inf	332	34	30	Double
T31	equal	Influenza	78101	76930	0	0.999272595017276	0	0	469552	56	1	0.000727404982724132	0.000119248394405547	1	0.999272595017276	0.999897536859285	0.999636297508638	0.999636165181008	Inf	0.000727404982724132	Inf	1115	25	21	Double
T31	mm	Influenza	22085	21701	0	0.997609525122972	0	0	133916	52	1	0.00239047487702846	0.000388152394601696	1	0.997609525122972	0.999665957897847	0.998804762561486	0.998803332259401	Inf	0.00239047487702846	Inf	332	34	0	Single
T31	equal	Influenza	78101	76950	15	0.999532382511106	3.19453436467101e-05	0.000194893782888326	469537	36	0.999968054656353	0.000467617488894085	7.66653960087143e-05	0.999805106217112	0.999532382511106	0.999906685353992	0.99975021858373	0.999668725763392	31288.8286181903	0.000467632427572684	66909022.5	1115	25	0	Single
T31	mm	Metapneumovirus	22194	21956	0	0.989276381003875	0	0	133475	238	1	0.0107236189961251	0.00177993164464188	1	0.989276381003875	0.998471114993994	0.994638190501937	0.994609286523216	Inf	0.0107236189961251	Inf	0	139	66	Double
T31	equal	Metapneumovirus	78354	78276	0	0.999004517956965	0	0	468184	78	1	0.000995482043035455	0.000166573414028898	1	0.999004517956965	0.999857283482576	0.999502258978482	0.999502011108983	Inf	0.000995482043035455	Inf	0	42	36	Double
T31	mm	Metapneumovirus	22194	22017	2	0.992024871586915	1.49840794156209e-05	9.08306462600481e-05	133473	177	0.999985015920584	0.00797512841308462	0.00132435465768799	0.99990916935374	0.992024871586915	0.998850124302205	0.99600494375375	0.995951417004049	66205.2598675318	0.00797524791483273	8301341.92372881	0	139	0	Single
T31	equal	Metapneumovirus	78354	78301	0	0.999323582714348	0	0	468184	53	1	0.000676417285652296	0.000113190542396265	1	0.999323582714348	0.999903025956109	0.999661791357174	0.999661676933389	Inf	0.000676417285652296	Inf	0	42	0	Single
T31	mm	Rhinovirus	22666	22245	6	0.994501072961373	4.50109151469231e-05	0.000269650802211137	133295	123	0.999954989084853	0.00549892703862661	0.000921914584239008	0.999730349197789	0.994501072961373	0.999171318631198	0.997228031023113	0.997108854972097	22094.664587804	0.00549917456150618	4017814.73577236	298	67	40	Double
T31	equal	Rhinovirus	79279	78236	15	0.999897755738459	3.20311599123627e-05	0.000191690841011616	468279	8	0.999967968840088	0.000102244261540821	1.70835406492173e-05	0.999808309158988	0.999897755738459	0.999957916924349	0.999932862289273	0.999853030448257	31216.4079750524	0.000102247536648018	305302298.7	1035	5	2	Double
T31	mm	Rhinovirus	22666	22284	23	0.996244635193133	0.000172541841396539	0.00103106648137356	133278	84	0.999827458158603	0.00375536480686695	0.00062986457911549	0.998968933518626	0.996244635193133	0.999312644135955	0.998036046675868	0.997604924454393	5773.93070069043	0.00375601287624493	1537249.97515528	298	67	0	Single
T31	equal	Rhinovirus	79279	78238	68	0.999923316803844	0.000145207924936044	0.000868388118407274	468226	6	0.999854792075064	7.66831961556158e-05	1.28141605016317e-05	0.999131611881593	0.999923316803844	0.999864602278341	0.999889054439454	0.999527307569467	6886.14837822558	7.66943327805332e-05	89786925.9509804	1035	5	0	Single
T31	mm	Sars_cov_2	22378	22152	0	0.990653369706185	0	0	133308	209	1	0.00934663029381512	0.00156534373899953	1	0.990653369706185	0.99865740770481	0.995326684853092	0.995304742434794	Inf	0.00934663029381512	Inf	17	68	125	Double
T31	equal	Sars_cov_2	77967	77861	0	0.999704689024703	0	0	468654	23	1	0.000295310975296595	4.90743091724151e-05	1	0.999704689024703	0.999957916924349	0.999852344512352	0.999852322706989	Inf	0.000295310975296595	Inf	83	17	6	Double
T31	mm	Sars_cov_2	22378	22232	2	0.994231027234918	1.50028505416029e-05	8.99523252676082e-05	133306	129	0.999984997149458	0.00576897276508206	0.000966762843331959	0.999910047674732	0.994231027234918	0.999158470858039	0.997108012192188	0.997062450947416	66269.4748893162	0.00576905931741677	11487050.3565891	17	68	0	Single
T31	equal	Sars_cov_2	77967	77863	3	0.999730368239947	6.40131098849044e-06	3.85277271209514e-05	468651	21	0.999993598689011	0.000269631760053413	4.48074559606719e-05	0.999961472272879	0.999730368239947	0.999956087225408	0.999861983464479	0.999845906902087	156175.878665708	0.00026963348606121	579215441.47619	83	17	0	Single
T31	mm	Unrelated	22161	0	0	0	0	NA	133525	22144	1	1	0.142250544424388	NA	0	0.857749455575612	0.5	NA	NA	1	NA	17	83	45	Double
T31	equal	Unrelated	78027	0	0	0	0	NA	468592	77946	1	1	0.142617713681391	NA	0	0.857382286318609	0.5	NA	NA	1	NA	81	287	147	Double
T31	mm	Unrelated	22161	0	0	0	0	NA	133525	22144	1	1	0.142250544424388	NA	0	0.857749455575612	0.5	NA	NA	1	NA	17	83	0	Single
T31	equal	Unrelated	78027	0	0	0	0	NA	468592	77946	1	1	0.142617713681391	NA	0	0.857382286318609	0.5	NA	NA	1	NA	81	287	0	Single
T32	mm	Coronaviridae	22460	22273	25	0.994241585572717	0.000187399272890821	0.0011211767871558	133380	129	0.999812600727109	0.00575841442728328	0.000966226995932858	0.998878823212844	0.994241585572717	0.999011597681747	0.997027093149913	0.996554809843401	5305.47194893313	0.00575949375222466	921169.841860465	58	71	35	Double
T32	equal	Coronaviridae	79616	79380	49	1	0.00010492303146192	0.000616903146206046	466960	0	0.999895076968538	0	0	0.999383096853794	1	0.999910320302934	0.999947538484269	0.999691453255168	9530.79591836735	0	Inf	236	0	0	Double
T32	mm	Coronaviridae	22460	22308	92	0.995803946076243	0.000689629324238222	0.00410714285714286	133313	94	0.999310370675762	0.00419605392375681	0.000704610702586821	0.995892857142857	0.995803946076243	0.998806215381851	0.997557158376003	0.995848399625017	1443.96984159023	0.00419894964256132	343888.344588344	58	71	0	Single
T32	equal	Coronaviridae	79616	79380	162	1	0.000346888389731247	0.00203665987780041	466847	0	0.999653111610269	0	0	0.9979633401222	1	0.999703507940314	0.999826555805134	0.998980632008155	2882.77160493827	0	Inf	236	0	0	Single
T32	mm	Human	22247	22240	22222	0.99968535083382	0.166382150344415	0.499797579955917	111338	7	0.833617849655585	0.00031464916617971	6.2867663568189e-05	0.500202420044083	0.99968535083382	0.857329901737406	0.916651600244703	0.666776596860993	6.00836897927122	0.000377450130548079	15918.3120974067	0	5	1	Double
T32	equal	Human	77962	77930	77340	0.999589543623817	0.165105768881811	0.498100083725124	391087	32	0.834894231118189	0.000410456376183269	8.18165315415513e-05	0.501899916274876	0.999589543623817	0.858393928135449	0.917241887371003	0.668261645057282	6.05423753751065	0.000491626796406938	12314.7020906064	0	24	8	Double
T32	mm	Human	22247	22240	22222	0.99968535083382	0.166382150344415	0.499797579955917	111338	7	0.833617849655585	0.00031464916617971	6.2867663568189e-05	0.500202420044083	0.99968535083382	0.857329901737406	0.916651600244703	0.666776596860993	6.00836897927122	0.000377450130548079	15918.3120974067	0	5	0	Single
T32	equal	Human	77962	77930	77340	0.999589543623817	0.165105768881811	0.498100083725124	391087	32	0.834894231118189	0.000410456376183269	8.18165315415513e-05	0.501899916274876	0.999589543623817	0.858393928135449	0.917241887371003	0.668261645057282	6.05423753751065	0.000491626796406938	12314.7020906064	0	24	0	Single
T32	mm	Influenza	22352	21938	0	0.99564309703186	0	0	133773	96	1	0.00435690296814015	0.000717118974519866	1	0.99564309703186	0.99938385310031	0.99782154851593	0.997816792504321	Inf	0.00435690296814015	Inf	318	45	34	Double
T32	equal	Influenza	77863	76640	1	0.999243787321703	2.12905931772165e-06	1.30478464529429e-05	469690	58	0.999997870940682	0.000756212678296696	0.000123470456500081	0.999986952153547	0.999243787321703	0.999892018323941	0.999620829131193	0.999615231611006	469335.813710918	0.000756214288321773	620638648.275862	1165	26	23	Double
T32	mm	Influenza	22352	21971	4	0.997140782427158	2.99014001330612e-05	0.000182025028441411	133769	63	0.999970098599867	0.00285921757284197	0.000470739434514914	0.999817974971559	0.997140782427158	0.999569980809591	0.998555440513512	0.998477584130519	33347.6284719071	0.00285930307000717	11662851.9801587	318	45	0	Single
T32	equal	Influenza	77863	76662	9	0.999530626613471	1.91615338594949e-05	0.000117384669562155	469682	36	0.99998083846614	0.000469373386528984	7.66417297186823e-05	0.999882615330438	0.999530626613471	0.999917641094532	0.999755732539806	0.99970658998885	52163.3932827453	0.000469382380615363	111131979.888889	1165	26	0	Single
T32	mm	Metapneumovirus	22368	22070	0	0.986677396280401	0	0	133439	298	1	0.0133226037195994	0.00222825396113267	1	0.986677396280401	0.998087377332212	0.9933386981402	0.993294027634007	Inf	0.0133226037195994	Inf	0	168	86	Double
T32	equal	Metapneumovirus	78180	78106	0	0.999053466359683	0	0	468209	74	1	0.000946533640317217	0.000158024100810834	1	0.999053466359683	0.999864565355452	0.999526733179841	0.999526509092305	Inf	0.000946533640317217	Inf	0	42	32	Double
T32	mm	Metapneumovirus	22368	22143	0	0.989940987124464	0	0	133439	225	1	0.0100590128755365	0.00168332535312425	1	0.989940987124464	0.998555905703852	0.994970493562232	0.994945069758037	Inf	0.0100590128755365	Inf	0	168	0	Single
T32	equal	Metapneumovirus	78180	78131	1	0.999373241238168	2.13579832937855e-06	1.27988532227512e-05	468208	49	0.999997864201671	0.00062675876183167	0.000104643390274999	0.999987201146777	0.999373241238168	0.999908490105035	0.999685552719919	0.999680126925636	467915.545906882	0.000626760100464846	746562433.632653	0	42	0	Single
T32	mm	Rhinovirus	22316	21895	6	0.994458827269837	4.48464010763136e-05	0.000273960093146432	133784	122	0.999955153598924	0.00554117273016306	0.000911086881842486	0.999726039906854	0.994458827269837	0.999178470800413	0.99720699043438	0.99708547748076	22174.7744167386	0.00554142124296265	4001640.27322404	299	67	28	Double
T32	equal	Rhinovirus	79629	78588	15	0.999936381102643	3.20652592155555e-05	0.00019083241097668	467781	5	0.999967934740784	6.3618897357271e-05	1.06886482280359e-05	0.999809167589023	0.999936381102643	0.999963396042014	0.999952157921714	0.999872770299499	31184.4159556195	6.36209373791196e-05	490159643.04	1036	2	1	Double
T32	mm	Rhinovirus	22316	21922	28	0.99568515238225	0.000209283205022797	0.00127562642369021	133762	95	0.999790716794977	0.00431484761774992	0.000709712603748777	0.99872437357631	0.99568515238225	0.999210561784772	0.997737934588614	0.997202447290013	4757.59701918647	0.0043157508319161	1102379.9112782	299	67	0	Single
T32	equal	Rhinovirus	79629	78589	57	0.999949104882114	0.000121847985019111	0.00072476667599115	467739	4	0.999878152014981	5.08951178858168e-05	8.55170467543074e-06	0.999275233324009	0.999949104882114	0.999888357928143	0.999913628448547	0.999612055533296	8206.52967486726	5.09013201091069e-05	161224299.434211	1036	2	0	Single
T32	mm	Sars_cov_2	22507	22273	0	0.990835891276302	0	0	133328	206	1	0.00916410872369767	0.00154267826920485	1	0.990835891276302	0.998677851444415	0.995417945638151	0.995396853771899	Inf	0.00916410872369767	Inf	28	70	123	Double
T32	equal	Sars_cov_2	77840	77738	0	0.999768506610422	0	0	468633	18	1	0.000231493389577653	3.84081117932107e-05	1	0.999768506610422	0.999967056437813	0.999884253305211	0.999884239906363	Inf	0.000231493389577653	Inf	84	9	9	Double
T32	mm	Sars_cov_2	22507	22367	0	0.995017571956048	0	0	133328	112	1	0.00498242804395213	0.000839328537170264	1	0.995017571956048	0.999281161950362	0.997508785978024	0.997502564331267	Inf	0.00498242804395213	Inf	28	70	0	Single
T32	equal	Sars_cov_2	77840	77743	1	0.999832810329749	2.13386594627352e-06	1.28627289565754e-05	468632	13	0.999997866134054	0.000167189670250527	2.77395469918595e-05	0.999987137271043	0.999832810329749	0.99997437722941	0.999915338231902	0.999909967845659	468554.649403261	0.000167190027011632	2802527505.84615	84	9	0	Single
T32	mm	Unrelated	22279	0	0	0	0	NA	133547	22260	1	1	0.142869062365619	NA	0	0.857130937634381	0.5	NA	NA	1	NA	19	84	48	Double
T32	equal	Unrelated	77907	0	0	0	0	NA	468569	77820	1	1	0.142426000523437	NA	0	0.857573999476563	0.5	NA	NA	1	NA	87	281	145	Double
T32	mm	Unrelated	22279	0	0	0	0	NA	133547	22260	1	1	0.142869062365619	NA	0	0.857130937634381	0.5	NA	NA	1	NA	19	84	0	Single
T32	equal	Unrelated	77907	0	0	0	0	NA	468569	77820	1	1	0.142426000523437	NA	0	0.857573999476563	0.5	NA	NA	1	NA	87	281	0	Single
T33	mm	Coronaviridae	22809	22612	12	0.994721098011614	8.99408638819976e-05	0.00053041018387553	133409	120	0.999910059136118	0.00527890198838642	0.000898681185360483	0.999469589816124	0.994721098011614	0.999154675222378	0.997315578573866	0.997089690448893	11059.7236348173	0.00527937682009837	2094891.88055556	77	52	39	Double
T33	equal	Coronaviridae	79267	79003	25	1	5.35313565273995e-05	0.000316343574429316	466991	0	0.999946468643473	0	0	0.999683656425571	1	0.999954214047497	0.999973234321736	0.999841803190513	18680.64	0	Inf	264	0	0	Double
T33	mm	Coronaviridae	22809	22650	78	0.996392750307936	0.000584615615232984	0.00343189017951426	133343	82	0.999415384384767	0.00360724969206405	0.000614577477983886	0.996568109820486	0.996392750307936	0.998975363905913	0.997904067346352	0.996480422349318	1704.35534793378	0.00360935978015252	472204.338649156	77	52	0	Single
T33	equal	Coronaviridae	79267	79003	112	1	0.00023982047724275	0.00141566074701384	466904	0	0.999760179522757	0	0	0.998584339252986	1	0.999794878932784	0.999880089761379	0.999291668247764	4169.78571428571	0	Inf	264	0	0	Single
T33	mm	Human	22269	22260	22235	0.999595850734205	0.16607660362702	0.499719069558377	111649	9	0.83392339637298	0.0004041492657955	8.06032707016067e-05	0.500280930441623	0.999595850734205	0.857549967019526	0.916759623553592	0.666826433407225	6.01888423115351	0.000484635960033362	12419.3925492842	0	7	2	Double
T33	equal	Human	77940	77922	77437	0.999769053117783	0.165435749093636	0.498439099118815	390642	18	0.834564250906364	0.00023094688221709	4.60758716019045e-05	0.501560900881185	0.999769053117783	0.858145961953705	0.917166652012073	0.668001148740457	6.04324675044641	0.00027672750416313	21838.258429433	0	12	6	Double
T33	mm	Human	22269	22260	22235	0.999595850734205	0.16607660362702	0.499719069558377	111649	9	0.83392339637298	0.0004041492657955	8.06032707016067e-05	0.500280930441623	0.999595850734205	0.857549967019526	0.916759623553592	0.666826433407225	6.01888423115351	0.000484635960033362	12419.3925492842	0	7	0	Single
T33	equal	Human	77940	77922	77437	0.999769053117783	0.165435749093636	0.498439099118815	390642	18	0.834564250906364	0.00023094688221709	4.60758716019045e-05	0.501560900881185	0.999769053117783	0.858145961953705	0.917166652012073	0.668001148740457	6.04324675044641	0.00027672750416313	21838.258429433	0	12	0	Single
T33	mm	Influenza	22299	21881	0	0.99581304328039	0	0	134180	92	1	0.00418695671961043	0.000685176358436606	1	0.99581304328039	0.9994108342459	0.997906521640195	0.997902129794317	Inf	0.00418695671961043	Inf	326	42	29	Double
T33	equal	Influenza	77898	76679	2	0.999309284262107	4.26178436649641e-06	2.60820803067253e-05	469285	53	0.999995738215633	0.000690715737892926	0.000112925013529695	0.999973917919693	0.999309284262107	0.999899270904492	0.99965251123887	0.999641490616832	234481.428041756	0.000690718681587005	339474570.896226	1166	30	13	Double
T33	mm	Influenza	22299	21909	3	0.997087334455923	2.23580265315248e-05	0.000136911281489595	134177	64	0.999977641973469	0.00291266554407682	0.000476754493783568	0.99986308871851	0.997087334455923	0.999570933635601	0.998532488214696	0.998473282442748	44596.3928457653	0.00291273066698635	15310853.609375	326	42	0	Single
T33	equal	Influenza	77898	76692	4	0.999478705103477	8.52356873299282e-06	5.2153958485449e-05	469283	40	0.999991476431267	0.000521294896522963	8.52291492213252e-05	0.999947846041515	0.999478705103477	0.999919416723594	0.999735090767372	0.99971322053341	117260.590770474	0.000521299339853717	224939073.975	1166	30	0	Single
T33	mm	Metapneumovirus	22418	22129	0	0.987108573467749	0	0	133735	289	1	0.0128914265322509	0.00215633020951471	1	0.987108573467749	0.998149251055055	0.993554286733875	0.993512469975531	Inf	0.0128914265322509	Inf	0	152	91	Double
T33	equal	Metapneumovirus	78130	78068	0	0.99920645078715	0	0	467889	62	1	0.000793549212850378	0.000132492504557101	1	0.99920645078715	0.999886450837791	0.999603225393575	0.999603067900998	Inf	0.000793549212850378	Inf	0	42	20	Double
T33	mm	Metapneumovirus	22418	22210	2	0.990721741457757	1.49549482184918e-05	9.00414190527643e-05	133733	208	0.999985045051782	0.00927825854224284	0.00155292255545352	0.999909958580947	0.990721741457757	0.998655165126511	0.995353393254769	0.995294644857719	66247.0860469266	0.00927839730019401	7139927.71634615	0	152	0	Single
T33	equal	Metapneumovirus	78130	78084	1	0.999411237680788	2.13725905075777e-06	1.28065569571621e-05	467888	46	0.999997862740949	0.00058876231921157	9.83044617403309e-05	0.999987193443043	0.999411237680788	0.999913922409293	0.999704550210869	0.999699132605704	467613.524587226	0.000588763577551855	794229708.521739	0	42	0	Single
T33	mm	Rhinovirus	22678	22276	2	0.995041765310225	1.49514824394839e-05	8.97746655893707e-05	133764	111	0.999985048517561	0.00495823468977532	0.000829131652661064	0.999910225334411	0.995041765310225	0.999276350758551	0.997513406913893	0.997470054852793	66551.3783892438	0.00495830882384263	13422193.0810811	291	63	29	Double
T33	equal	Rhinovirus	79271	78262	18	0.999923340317882	3.84820128658196e-05	0.000229943791517629	467733	6	0.999961517987134	7.66596821178515e-05	1.28276667115635e-05	0.999770056208482	0.999923340317882	0.999956045485597	0.999942429152508	0.999846692388277	25984.1745753905	7.66626322502521e-05	338941852.277778	1003	3	3	Double
T33	mm	Rhinovirus	22678	22305	17	0.996337159958905	0.000127087600735613	0.000761580503539109	133749	82	0.999872912399264	0.00366284004109528	0.000612713048546301	0.999238419496461	0.996337159958905	0.999366006416784	0.998105036179085	0.997785680735422	7839.76685523899	0.00366330560181497	2140079.94619799	291	63	0	Single
T33	equal	Rhinovirus	79271	78264	54	0.999948893545255	0.000115446038597459	0.000689496667432774	467697	4	0.999884553961403	5.11064547452343e-05	8.5524726267423e-06	0.999310503332567	0.999948893545255	0.999893776590192	0.999916723753329	0.999629596515653	8661.61286860531	5.1112355464196e-05	169462213	1003	3	0	Single
T33	mm	Sars_cov_2	22170	21941	0	0.990787988259201	0	0	134008	204	1	0.00921201174079928	0.00151998330998718	1	0.990787988259201	0.998693588980039	0.9953939941296	0.9953726806696	Inf	0.00921201174079928	Inf	25	69	118	Double
T33	equal	Sars_cov_2	78175	78054	0	0.999769443590532	0	0	467947	18	1	0.000230556409468183	3.84644150737769e-05	1	0.999769443590532	0.999967034114198	0.999884721795266	0.999884708504669	Inf	0.000230556409468183	Inf	103	7	11	Double
T33	mm	Sars_cov_2	22170	22026	1	0.994626326484534	7.46224106023521e-06	4.53988287102193e-05	134007	119	0.99999253775894	0.00537367351546625	0.000887225444731074	0.99995460117129	0.994626326484534	0.999231522929435	0.997309432121737	0.997283346916599	133287.884759539	0.00537371361541263	24803682.2016807	25	69	0	Single
T33	equal	Sars_cov_2	78175	78062	3	0.999871913105851	6.4109824403191e-06	3.84295138666496e-05	467944	10	0.99999358901756	0.000128086894148991	2.13696218004334e-05	0.999961570486133	0.999871913105851	0.999976191304698	0.999932751061705	0.999916739786213	155962.354040715	0.000128087715317084	1217621484.26667	103	7	0	Single
T33	mm	Unrelated	22250	0	0	0	0	NA	133924	22229	1	1	0.142353973346654	NA	0	0.857646026653346	0.5	NA	NA	1	NA	21	72	40	Double
T33	equal	Unrelated	77935	0	0	0	0	NA	468145	77874	1	1	0.142621410610253	NA	0	0.857378589389747	0.5	NA	NA	1	NA	61	287	115	Double
T33	mm	Unrelated	22250	0	0	0	0	NA	133924	22229	1	1	0.142353973346654	NA	0	0.857646026653346	0.5	NA	NA	1	NA	21	72	0	Single
T33	equal	Unrelated	77935	0	0	0	0	NA	468145	77874	1	1	0.142621410610253	NA	0	0.857378589389747	0.5	NA	NA	1	NA	61	287	0	Single
T34	mm	Coronaviridae	22714	22489	15	0.994296577946768	0.000113042036565331	0.000666548169214362	132679	129	0.999886957963435	0.00570342205323194	0.000971327028492259	0.999333451830786	0.994296577946768	0.999072834037293	0.997091767955101	0.996808652098754	8795.81267427123	0.00570406685256566	1542024.82222222	96	51	49	Double
T34	equal	Coronaviridae	79362	79095	47	1	0.000100513474151998	0.000593869247681383	467552	0	0.999899486525848	0	0	0.999406130752319	1	0.999914028688809	0.999949743262924	0.9997029771798	9948.91489361702	0	Inf	267	0	0	Double
T34	mm	Coronaviridae	22714	22538	92	0.996462994075515	0.000693324490934029	0.00406539991162174	132602	80	0.999306675509066	0.00353700592448492	0.000602945388221462	0.995934600088378	0.996462994075515	0.998892551766766	0.997884834792291	0.996198727015559	1437.22457104192	0.00353945991873126	406057.591847826	96	51	0	Single
T34	equal	Coronaviridae	79362	79095	148	1	0.000316510514350972	0.00186767285438461	467451	0	0.999683489485649	0	0	0.998132327145615	1	0.999729281828591	0.999841744742825	0.999065290707221	3159.4527027027	0	Inf	267	0	0	Single
T34	mm	Human	22242	22224	22053	0.999190720258969	0.165724806492823	0.498068974862796	111017	18	0.834275193507177	0.000809279741030483	0.000162111046066556	0.501931025137204	0.999190720258969	0.857892500257546	0.916732956883073	0.668200063139855	6.02921639436181	0.000970039319553999	6215.43505796642	0	12	6	Double
T34	equal	Human	77966	77926	77592	0.999486955852551	0.165537369220529	0.498926169318021	391136	40	0.834462630779471	0.000513044147448888	0.000102255762112195	0.501073830681979	0.999486955852551	0.857997344035237	0.916974793316011	0.667506124616676	6.03783279001514	0.000614819799623206	9820.49178265801	0	28	12	Double
T34	mm	Human	22242	22224	22053	0.999190720258969	0.165724806492823	0.498068974862796	111017	18	0.834275193507177	0.000809279741030483	0.000162111046066556	0.501931025137204	0.999190720258969	0.857892500257546	0.916732956883073	0.668200063139855	6.02921639436181	0.000970039319553999	6215.43505796642	0	12	0	Single
T34	equal	Human	77966	77926	77592	0.999486955852551	0.165537369220529	0.498926169318021	391136	40	0.834462630779471	0.000513044147448888	0.000102255762112195	0.501073830681979	0.999486955852551	0.857997344035237	0.916974793316011	0.667506124616676	6.03783279001514	0.000614819799623206	9820.49178265801	0	28	0	Single
T34	mm	Influenza	22117	21703	0	0.99673923027464	0	0	133538	71	1	0.00326076972536052	0.000531401327754867	1	0.99673923027464	0.999542855671165	0.99836961513732	0.998366952641627	Inf	0.00326076972536052	Inf	343	23	20	Double
T34	equal	Influenza	78001	76801	0	0.999336386821423	0	0	469842	51	1	0.000663613178577005	0.000108535347408878	1	0.999336386821423	0.999906711981474	0.999668193410711	0.999668083278556	Inf	0.000663613178577005	Inf	1149	28	13	Double
T34	mm	Influenza	22117	21721	3	0.99756590428952	2.24655154338091e-05	0.000138096114895968	133535	53	0.999977534484566	0.00243409571048039	0.000396742222355301	0.999861903885104	0.99756590428952	0.999639435458947	0.998771719387043	0.998712584486643	44404.3185756713	0.00243415039492365	18242224.7484277	343	23	0	Single
T34	equal	Influenza	78001	76814	11	0.999505543121845	2.34121257784532e-05	0.000143182557761145	469831	38	0.999976587874222	0.000494456878155416	8.0873605196342e-05	0.999856817442239	0.999505543121845	0.999910370335142	0.999741065498033	0.999681149423791	42691.7893992231	0.000494468454713071	86338752.2344498	1149	28	0	Single
T34	mm	Metapneumovirus	22087	21824	0	0.988092543124915	0	0	133225	263	1	0.0119074568750849	0.0019702145511207	1	0.988092543124915	0.998306634387555	0.994046271562458	0.994010612375031	Inf	0.0119074568750849	Inf	0	160	68	Double
T34	equal	Metapneumovirus	78461	78400	0	0.999222543684123	0	0	468233	61	1	0.000777456315876678	0.000130260050310275	1	0.999222543684123	0.999888420213136	0.999611271842062	0.999611120673717	Inf	0.000777456315876678	Inf	0	33	28	Double
T34	mm	Metapneumovirus	22087	21886	1	0.990899624213338	7.50609870519797e-06	4.56892219125508e-05	133224	201	0.999992493901295	0.00910037578666184	0.00150646430578977	0.999954310778087	0.990899624213338	0.998699392191202	0.995446059057317	0.995406376495202	132012.602435822	0.00910044409549348	14506171.4626866	0	160	0	Single
T34	equal	Metapneumovirus	78461	78419	2	0.999464702208741	4.27137771152396e-06	2.55033728210556e-05	468231	42	0.999995728622288	0.000535297791259352	8.96912698361853e-05	0.999974496627179	0.999464702208741	0.999919516219311	0.999730215415515	0.999719534427149	233991.177954653	0.000535300077728173	437121509.392857	0	33	0	Single
T34	mm	Rhinovirus	22571	22179	2	0.995109475951184	1.50348809237431e-05	9.01672602677968e-05	133022	109	0.999984965119076	0.00489052404881551	0.000818742441655212	0.999909832739732	0.995109475951184	0.999285309570413	0.99754722053513	0.997503879106794	66186.7214644652	0.00489059757836774	13533463.0183486	283	54	36	Double
