dataid	datatype	class	total	tp	fp	tpr	fpr	falsediscoveryrate	tn	fn	tnr	fnr	falseomissionrate	precision	recall	accuracy	balancedaccuracy	f1	plr	nlr	dor	discarded	pdiscarded	cdiscarded	ptype
T25	all	Rhinovirus	101949	100507	80	0.999174868277165	0.000133019186354892	0.000795331404654677	601337	83	0.999866980813645	0.000825131722835272	0.000138006717435403	0.999204668595345	0.999174868277165	0.999767808583105	0.999520924545405	0.99918976821406	7511.50939693309	0.000825241495787588	9102195.46069277	1359	58	0	Single
T25	all	Sars_cov_2	100344	100014	0	0.997924607371635	0	0	601785	208	1	0.00207539262836503	0.00034551896782853	1	0.997924607371635	0.999703706658196	0.998962303685818	0.998961225753611	Inf	0.00207539262836503	Inf	122	71	122	Double
T25	all	Sars_cov_2	100344	100091	3	0.998692901758097	4.98516912186246e-06	2.99718264831059e-05	601782	131	0.999995014830878	0.00130709824190298	0.000217639426295827	0.999970028173517	0.998692901758097	0.999809118712491	0.999343958294488	0.99933105693005	200332.802628165	0.00130710475804125	153264534.763359	122	71	0	Single
T25	all	Unrelated	100182	0	0	0	0	NA	601907	100100	1	1	0.142591170743312	NA	0	0.857408829256688	0.5	NA	NA	1	NA	82	338	183	Double
T25	all	Unrelated	100182	0	0	0	0	NA	601907	100100	1	1	0.142591170743312	NA	0	0.857408829256688	0.5	NA	NA	1	NA	82	338	0	Single
T26	all	Coronaviridae	102076	101633	48	0.998909026576506	7.99665473277012e-05	0.000472064594171969	600203	111	0.999920033452672	0.00109097342349426	0.00018490323397422	0.999527935405828	0.998909026576506	0.999773502660275	0.999414530014589	0.999218385154234	12491.5862939911	0.00109106067184911	11449029.9359985	332	43	32	Double
T26	all	Coronaviridae	102076	101665	215	0.999223541437333	0.000358183493238662	0.00211032587357676	600036	79	0.999641816506761	0.000776458562667086	0.00013164143539155	0.997889674126423	0.999223541437333	0.999581193598245	0.999432678972047	0.998556162338428	2789.69734870372	0.000776736776959184	3591560.78539888	332	43	0	Single
T26	all	Human	100209	100163	99633	0.999540959394865	0.165562176587691	0.498673647120062	502153	46	0.834437823412309	0.000459040605135267	9.1597155709191e-05	0.501326352879938	0.999540959394865	0.858006111154638	0.916989391403587	0.667742204296595	6.03725428111567	0.000550119604188229	10974.4394403548	0	34	12	Double
T26	all	Human	100209	100163	99633	0.999540959394865	0.165562176587691	0.498673647120062	502153	46	0.834437823412309	0.000459040605135267	9.1597155709191e-05	0.501326352879938	0.999540959394865	0.858006111154638	0.916989391403587	0.667742204296595	6.03725428111567	0.000550119604188229	10974.4394403548	0	34	0	Single
T26	all	Influenza	100158	98448	0	0.998458417849899	0	0	603395	152	1	0.00154158215010142	0.000251844512523465	1	0.998458417849899	0.99978347424127	0.999229208924949	0.999228614347773	Inf	0.00154158215010142	Inf	1558	71	55	Double
T26	all	Influenza	100158	98503	7	0.999016227180527	1.16010242047084e-05	7.10587757588062e-05	603388	97	0.999988398975795	0.000983772819472617	0.000160733075387126	0.999928941224241	0.999016227180527	0.999851850796658	0.999502313078161	0.999472375830754	86114.485199942	0.000983784232377309	87533914.8217968	1558	71	0	Single
T26	all	Metapneumovirus	100548	100229	0	0.99682738592513	0	0	601447	319	1	0.00317261407486971	0.000530106386867985	1	0.99682738592513	0.99954558080898	0.998413692962565	0.998411172594471	Inf	0.00317261407486971	Inf	0	169	111	Double
T26	all	Metapneumovirus	100548	100318	0	0.99771253530652	0	0	601447	230	1	0.00228746469347973	0.000382264902929645	1	0.99771253530652	0.999672362338763	0.99885626765326	0.998854958031723	Inf	0.00228746469347973	Inf	0	169	0	Single
T26	all	Rhinovirus	101949	100495	26	0.998856972467946	4.32335359212485e-05	0.000258652420887178	601359	115	0.999956766464079	0.00114302753205447	0.00019119695946957	0.999741347579113	0.998856972467946	0.999799143868546	0.999406869466012	0.999298964356564	23103.7538610629	0.0011430769513129	20211897.2257525	1339	63	33	Double
T26	all	Rhinovirus	101949	100527	103	0.999175032302952	0.00017127131538033	0.00102355162476399	601282	83	0.99982872868462	0.000824967697048007	0.000138019339336343	0.998976448375236	0.999175032302952	0.999735040847869	0.999501880493786	0.999075730471079	5833.87259030593	0.000825109014554262	7070426.43747807	1339	63	0	Single
T26	all	Sars_cov_2	100345	99985	0	0.997834374563382	0	0	601793	217	1	0.00216562543661803	0.000360459128585904	1	0.997834374563382	0.999690880989181	0.998917187281691	0.998916013527352	Inf	0.00216562543661803	Inf	143	89	115	Double
T26	all	Sars_cov_2	100345	100054	2	0.998522983573182	3.32340190065355e-06	1.99888062684896e-05	601791	148	0.999996676598099	0.00147701642681783	0.000245872090029056	0.999980011193731	0.998522983573182	0.999786323264411	0.999259830085641	0.999250966253533	300452.070926728	0.00147702133555334	203417556.466216	143	89	0	Single
T26	all	Unrelated	100186	0	0	0	0	NA	601913	100082	1	1	0.142567967008312	NA	0	0.857432032991688	0.5	NA	NA	1	NA	104	336	172	Double
T26	all	Unrelated	100186	0	0	0	0	NA	601913	100082	1	1	0.142567967008312	NA	0	0.857432032991688	0.5	NA	NA	1	NA	104	336	0	Single
T27	all	Coronaviridae	102076	101640	48	0.998781494438112	7.99676131166877e-05	0.000472032098182676	600195	124	0.999920032386883	0.00121850556188829	0.000206556847276198	0.999527967901817	0.998781494438112	0.999754988198123	0.999350763412498	0.999154591746456	12489.825011792	0.00121860301066239	10249297.6814516	312	57	42	Double
T27	all	Coronaviridae	102076	101682	217	0.999194214063913	0.000361520250965026	0.00212955966201827	600026	82	0.999638479749035	0.000805785936087418	0.00013664207109387	0.997870440337982	0.999194214063913	0.999574078321156	0.999416346906474	0.998531888462804	2763.86789231505	0.000806077349373061	3428787.44138474	312	57	0	Single
T27	all	Human	100208	100178	99618	0.999700622704774	0.165533674864864	0.498598570541953	502181	30	0.834466325135137	0.00029937729522593	5.97358480797912e-05	0.501401429458047	0.999700622704774	0.858052697480225	0.917083473919955	0.66784442874095	6.03925831720282	0.000358764980932511	16833.4665816753	0	25	5	Double
T27	all	Human	100208	100178	99618	0.999700622704774	0.165533674864864	0.498598570541953	502181	30	0.834466325135137	0.00029937729522593	5.97358480797912e-05	0.501401429458047	0.999700622704774	0.858052697480225	0.917083473919955	0.66784442874095	6.03925831720282	0.000358764980932511	16833.4665816753	0	25	0	Single
T27	all	Influenza	100167	98504	2	0.99858075503832	3.31475413639882e-06	2.03033317767446e-05	603361	140	0.999996685245864	0.00141924496168039	0.000231979731599451	0.999979696668223	0.99858075503832	0.99979772281473	0.999288720142092	0.999279736241441	301253.340051093	0.00141924966614409	212262399.8	1523	54	56	Double
T27	all	Influenza	100167	98557	15	0.999118040630956	2.48606560229911e-05	0.00015217303088098	603348	87	0.999975139343977	0.00088195936904424	0.000144174600412638	0.999847826969119	0.999118040630956	0.999854702303538	0.999546589987466	0.999482800584131	40188.7238899477	0.00088198129567785	45566412.9011494	1523	54	0	Single
T27	all	Metapneumovirus	100548	100188	0	0.996419620479771	0	0	601459	360	1	0.00358037952022914	0.000598186497933764	1	0.996419620479771	0.999487184600723	0.998209810239885	0.998206599713056	Inf	0.00358037952022914	Inf	0	186	130	Double
T27	all	Metapneumovirus	100548	100303	4	0.997563352826511	6.65049487995025e-06	3.98775758421646e-05	601455	245	0.99999334950512	0.00243664717348928	0.000407179657636696	0.999960122424158	0.997563352826511	0.999645302682167	0.998778351165815	0.998760299718703	149998.36415692	0.0024366633785066	61558919.25	0	186	0	Single
T27	all	Rhinovirus	101946	100408	20	0.998667223647829	3.32521426849443e-05	0.000199147648066276	601445	134	0.999966747857315	0.00133277635217123	0.000222747137117486	0.999800852351934	0.998667223647829	0.999780628968087	0.999316985752572	0.999233716475096	30033.1690835671	0.00133282067131437	22533540.880597	1404	71	34	Double
T27	all	Rhinovirus	101946	100442	76	0.999005390781962	0.000126358142202788	0.000756083487534571	601389	100	0.999873641857797	0.000994609218038233	0.000166254079459475	0.999243916512465	0.999005390781962	0.999749290249243	0.999439516319879	0.999124639411121	7906.14180745622	0.000994734910893557	7947988.67605263	1404	71	0	Single
T27	all	Sars_cov_2	100345	100003	0	0.997834763520255	0	0	601787	217	1	0.00216523647974456	0.000360462721177932	1	0.997834763520255	0.999690886273214	0.998917381760128	0.998916208427603	Inf	0.00216523647974456	Inf	125	80	124	Double
T27	all	Sars_cov_2	100345	100085	0	0.998652963480343	0	0	601787	135	1	0.00134703651965676	0.000224281551430252	1	0.998652963480343	0.999807694225271	0.999326481740172	0.999326027807593	Inf	0.00134703651965676	Inf	125	80	0	Single
T27	all	Unrelated	100185	0	0	0	0	NA	601926	100081	1	1	0.142564105486128	NA	0	0.857435894513872	0.5	NA	NA	1	NA	104	357	177	Double
T27	all	Unrelated	100185	0	0	0	0	NA	601926	100081	1	1	0.142564105486128	NA	0	0.857435894513872	0.5	NA	NA	1	NA	104	357	0	Single
T28	all	Coronaviridae	102076	101632	50	0.999105413721577	8.32707414926447e-05	0.000491729116264432	600401	91	0.999916729258507	0.000894586278422776	0.000151542401897111	0.999508270883736	0.999105413721577	0.999799195071307	0.999511071490042	0.99930680170104	11998.2768954907	0.000894660777489101	13410978.996044	353	36	27	Double
T28	all	Coronaviridae	102076	101659	226	0.999370840419571	0.000376383751546754	0.00221818717181136	600225	64	0.999623616248453	0.000629159580429205	0.000106615313623938	0.997781812828189	0.999370840419571	0.999586996955171	0.999497228334012	0.99857569447173	2655.19124115386	0.000629396475035689	4218630.61912334	353	36	0	Single
T28	all	Human	100209	100177	99598	0.999680667405123	0.165454802189496	0.498550869728444	502367	32	0.834545197810504	0.000319332594876708	6.3694394296167e-05	0.501449130271555	0.999680667405123	0.858112091874664	0.917112932607814	0.66788228705531	6.04201663642367	0.00038264266059466	15790.2326599806	0	24	8	Double
T28	all	Human	100209	100177	99598	0.999680667405123	0.165454802189496	0.498550869728444	502367	32	0.834545197810504	0.000319332594876708	6.3694394296167e-05	0.501449130271555	0.999680667405123	0.858112091874664	0.917112932607814	0.66788228705531	6.04201663642367	0.00038264266059466	15790.2326599806	0	24	0	Single
T28	all	Influenza	100249	98581	2	0.998480720341129	3.31431469086558e-06	2.02874734994877e-05	603441	150	0.999996685685309	0.00151927965887107	0.000248512651779102	0.999979712526501	0.998480720341129	0.999783529438572	0.999238703013219	0.999229654256667	301263.100662406	0.00151928469425866	198292724.07	1518	74	46	Double
T28	all	Influenza	100249	98625	13	0.998926375707731	2.15430454906263e-05	0.000131795048561406	603430	106	0.999978456954509	0.00107362429226889	0.000175631611038944	0.999868204951439	0.998926375707731	0.999830526336777	0.99945241633112	0.999397068435266	46368.8560720154	0.00107364742190414	43188159.4702467	1518	74	0	Single
T28	all	Metapneumovirus	100548	100212	0	0.996658312447786	0	0	601626	336	1	0.00334168755221387	0.000558174768506982	1	0.996658312447786	0.99952148612737	0.998329156223893	0.998326359832636	Inf	0.00334168755221387	Inf	0	185	122	Double
T28	all	Metapneumovirus	100548	100322	0	0.99775231730119	0	0	601626	226	1	0.00224768269881052	0.000375507599875052	1	0.99775231730119	0.999678142454719	0.998876158650595	0.998874894210186	Inf	0.00224768269881052	Inf	0	185	0	Single
T28	all	Rhinovirus	101948	100522	21	0.998797730592292	3.49109189717571e-05	0.000208865858388948	601510	121	0.999965089081028	0.00120226940770843	0.000201119955587395	0.999791134141611	0.998797730592292	0.999797770922877	0.99938140983666	0.999294185480103	28609.8951276625	0.00120231138150365	23795745.0688705	1305	65	31	Double
T28	all	Rhinovirus	101948	100553	78	0.999105750027324	0.000129669127609383	0.000775109061819916	601453	90	0.999870330872391	0.000894249972675695	0.000149615239475815	0.99922489093818	0.999105750027324	0.999760743063685	0.999488040449857	0.999165316931149	7705.03949897034	0.00089436594432746	8615085.96994302	1305	65	0	Single
T28	all	Sars_cov_2	100347	100012	0	0.997864825494383	0	0	601948	214	1	0.00213517450561731	0.000355386092114747	1	0.997864825494383	0.999695232235885	0.998932412747191	0.998931271786574	Inf	0.00213517450561731	Inf	121	64	134	Double
T28	all	Sars_cov_2	100347	100102	2	0.998762796080857	3.32254613355306e-06	1.99792216095261e-05	601946	124	0.999996677453866	0.00123720391914274	0.000205956118059362	0.99998002077839	0.998762796080857	0.999820557297764	0.999379736767362	0.99937103778765	300601.63378764	0.00123720802982349	242967735.854839	121	64	0	Single
T28	all	Unrelated	100192	0	0	0	0	NA	602080	100094	1	1	0.142548712997063	NA	0	0.857451287002937	0.5	NA	NA	1	NA	98	371	180	Double
T28	all	Unrelated	100192	0	0	0	0	NA	602080	100094	1	1	0.142548712997063	NA	0	0.857451287002937	0.5	NA	NA	1	NA	98	371	0	Single
T29	all	Coronaviridae	102076	101634	56	0.998958128563004	9.32801636400585e-05	0.000550693283508703	600286	106	0.99990671983636	0.00104187143699626	0.000176551319804394	0.999449306716491	0.998958128563004	0.999769257722033	0.999432424199682	0.999203657277688	10709.2235860316	0.00104196863200077	10277875.2230458	336	43	28	Double
T29	all	Coronaviridae	102076	101661	234	0.999223510910163	0.000389777826638816	0.00229648167230973	600108	79	0.999610222173361	0.000776489089836839	0.000131625643341159	0.99770351832769	0.999223510910163	0.999554183129606	0.999416866541762	0.998462936135733	2563.57197002918	0.000776791866082151	3300204.4459591	336	43	0	Single
T29	all	Human	100209	100174	99625	0.999650729974354	0.165524952938577	0.498626119249846	502248	35	0.834475047061423	0.000349270025646399	6.96818327516559e-05	0.501373880750154	0.999650729974354	0.858050768998493	0.917062888517888	0.667808858430442	6.03927511971748	0.000418550592826403	14429.0205849077	0	28	7	Double
T29	all	Human	100209	100174	99625	0.999650729974354	0.165524952938577	0.498626119249846	502248	35	0.834475047061423	0.000349270025646399	6.96818327516559e-05	0.501373880750154	0.999650729974354	0.858050768998493	0.917062888517888	0.667808858430442	6.03927511971748	0.000418550592826403	14429.0205849077	0	28	0	Single
T29	all	Influenza	100157	98497	1	0.998266915311955	1.65723698820379e-06	1.01524904058966e-05	603413	171	0.999998342763012	0.00173308468804476	0.000283307708620507	0.999989847509594	0.998266915311955	0.999755014371541	0.999132629037484	0.999127638639522	602368.232436048	0.00173308756018156	347569416.730994	1489	72	58	Double
T29	all	Influenza	100157	98552	17	0.998824340211619	2.81730287994644e-05	0.000172468017327963	603397	116	0.999971826971201	0.00117565978838124	0.000192207955752403	0.999827531982672	0.998824340211619	0.999810563438459	0.99939808359141	0.999325684329005	35453.2112014385	0.00117569291121148	30155162.851927	1489	72	0	Single
T29	all	Metapneumovirus	100548	100223	0	0.996767712933126	0	0	601534	325	1	0.00323228706687353	0.000539993586537711	1	0.996767712933126	0.999537091109016	0.998383856466563	0.998381240318572	Inf	0.00323228706687353	Inf	0	169	129	Double
T29	all	Metapneumovirus	100548	100340	2	0.997931336277201	3.32483284402877e-06	1.9931833130693e-05	601532	208	0.999996675167156	0.00206866372279906	0.000345664240369595	0.999980068166869	0.997931336277201	0.999700889639672	0.998964005722178	0.998954651799492	300144.814218085	0.00206867060078302	145090675.192308	0	169	0	Single
T29	all	Rhinovirus	101951	100481	18	0.998807168914822	2.9926132330032e-05	0.000179106259763779	601463	120	0.99997007386767	0.00119283108517808	0.00019947372183057	0.999820893740236	0.998807168914822	0.999803441763213	0.999388621391246	0.999313774241671	33375.7519314476	0.00119286678306728	27979446.1587963	1350	61	35	Double
T29	all	Rhinovirus	101951	100515	76	0.999145137722289	0.000126354780949024	0.000755534789394677	601405	86	0.999873645219051	0.000854862277710957	0.000142978032921523	0.999244465210605	0.999145137722289	0.999769257722033	0.99950939147067	0.999194798997972	7907.45811292553	0.000854970307296854	9248810.21649327	1350	61	0	Single
T29	all	Sars_cov_2	100344	99996	0	0.997854526948139	0	0	601871	215	1	0.00214547305186057	0.000357091844022283	1	0.997854526948139	0.999693767964426	0.99892726347407	0.998926111474624	Inf	0.00214547305186057	Inf	133	79	129	Double
T29	all	Sars_cov_2	100344	100073	3	0.998622905669038	4.98445680220512e-06	2.99772173148407e-05	601868	138	0.999995015543198	0.00137709433096167	0.000229233595678448	0.999970022782685	0.998622905669038	0.999799168758065	0.999308960606118	0.999296010225327	200347.388952643	0.00137710119506309	145484870.444444	133	79	0	Single
T29	all	Unrelated	100183	0	0	0	0	NA	601977	100105	1	1	0.142583060098393	NA	0	0.857416939901607	0.5	NA	NA	1	NA	78	358	181	Double
T29	all	Unrelated	100183	0	0	0	0	NA	601977	100105	1	1	0.142583060098393	NA	0	0.857416939901607	0.5	NA	NA	1	NA	78	358	0	Single
T30	all	Coronaviridae	102076	101613	43	0.998771353869744	7.16203521722619e-05	0.000422995199496341	600345	125	0.999928379647828	0.00122864613025615	0.000208170266624477	0.999577004800504	0.998771353869744	0.999760726707172	0.999349866758786	0.999174016932653	13945.3566420267	0.00122873413262745	11349368.6483721	338	60	37	Double
T30	all	Coronaviridae	102076	101649	223	0.999125203955258	0.000371426477544521	0.00218902151719805	600165	89	0.999628573522455	0.000874796044742378	0.000148270565460622	0.997810978482802	0.999125203955258	0.99955563531332	0.999376888738857	0.998467658759393	2689.96763655735	0.000875121087885476	3073823.35289968	338	60	0	Single
T30	all	Human	100209	100173	99623	0.999640750830764	0.165509530383757	0.498623596067989	502294	36	0.834490469616243	0.000359249169236296	7.16660362709772e-05	0.501376403932011	0.999640750830764	0.858061088750452	0.917065610223503	0.667808869852169	6.0397775796533	0.000430501224779121	14029.6408744299	0	27	9	Double
T30	all	Human	100209	100173	99623	0.999640750830764	0.165509530383757	0.498623596067989	502294	36	0.834490469616243	0.000359249169236296	7.16660362709772e-05	0.501376403932011	0.999640750830764	0.858061088750452	0.917065610223503	0.667808869852169	6.0397775796533	0.000430501224779121	14029.6408744299	0	27	0	Single
T30	all	Influenza	100133	98573	1	0.998601979515961	1.6572342417739e-06	1.01446628928521e-05	603414	138	0.999998342765758	0.00139802048403927	0.000228646413233657	0.999989855337107	0.998601979515961	0.999802029835101	0.99930016114086	0.999295435537421	602571.413469623	0.00139802280089052	431016871.173913	1422	68	46	Double
T30	all	Influenza	100133	98618	15	0.999057855760756	2.48585136266086e-05	0.000152078918820273	603400	93	0.999975141486373	0.000942144239243853	0.000154102864490557	0.99984792108118	0.999057855760756	0.999846181454611	0.999516498623565	0.999452732284741	40189.7664022584	0.000942167660131471	42656703.3691756	1422	68	0	Single
T30	all	Metapneumovirus	100548	100189	0	0.996429565978438	0	0	601578	359	1	0.00357043402156184	0.00059640792973351	1	0.996429565978438	0.99948869576116	0.998214782989219	0.998211590289782	Inf	0.00357043402156184	Inf	0	207	111	Double
T30	all	Metapneumovirus	100548	100278	1	0.997314715359828	1.66229483126045e-06	9.97217762442785e-06	601577	270	0.999998337705169	0.00268528464017186	0.000448619001174717	0.999990027822376	0.997314715359828	0.999614029390736	0.998656526532498	0.998650579852311	599962.591836735	0.00268528910391406	223425697.8	0	207	0	Single
T30	all	Rhinovirus	101952	100472	24	0.998866641480922	3.98975961698308e-05	0.000238815475242796	601516	114	0.99996010240383	0.0011333585190782	0.000189485231786979	0.999761184524757	0.998866641480922	0.999803454080891	0.999413371942376	0.999313712813678	25035.7599798514	0.00113340373916288	22089004.2222222	1366	54	39	Double
T30	all	Rhinovirus	101952	100511	79	0.999254369395343	0.00013132958739236	0.000785366338602247	601461	75	0.999868670412608	0.000745630604656712	0.000124680817108203	0.999214633661398	0.999254369395343	0.999780666148241	0.999561519903975	0.999234501133336	7608.75282741867	0.000745728540878292	10203113.3453165	1366	54	0	Single
T30	all	Sars_cov_2	100346	100026	0	0.997855169042607	0	0	601885	215	1	0.00214483095739268	0.000357083540940043	1	0.997855169042607	0.999693787155012	0.998927584521304	0.998926433211662	Inf	0.00214483095739268	Inf	105	73	123	Double
T30	all	Sars_cov_2	100346	100110	2	0.998693149509682	3.32289390830474e-06	1.99776250599329e-05	601883	131	0.999996677106092	0.00130685049031833	0.000217602912889069	0.99998002237494	0.998693149509682	0.999810575309845	0.999344913307887	0.999336171657025	300549.213146317	0.0013068548328583	229979034.847328	105	73	0	Single
T30	all	Unrelated	100185	0	0	0	0	NA	602033	100093	1	1	0.142557033922686	NA	0	0.857442966077314	0.5	NA	NA	1	NA	92	355	180	Double
T30	all	Unrelated	100185	0	0	0	0	NA	602033	100093	1	1	0.142557033922686	NA	0	0.857442966077314	0.5	NA	NA	1	NA	92	355	0	Single
T31	all	Coronaviridae	102076	101631	51	0.998693054518297	8.49372879690495e-05	0.000501563698589721	600392	133	0.999915062712031	0.00130694548170276	0.000221472877898505	0.99949843630141	0.998693054518297	0.999737969003442	0.999304058615164	0.999095583103133	11758.004975179	0.00130705649953706	8995789.37815126	312	52	53	Double
T31	all	Coronaviridae	102076	101683	230	0.99920404072167	0.000383050514370223	0.00225682690137666	600213	81	0.99961694948563	0.000795959278330254	0.000134933882397625	0.997743173098623	0.99920404072167	0.999557110652557	0.99941049510365	0.998473072560967	2608.54379053496	0.000796264287775261	3275977.37407407	312	52	0	Single
T31	all	Human	100209	100179	99578	0.999700625692303	0.165412509676112	0.498495672241774	502420	30	0.834587490323888	0.000299374307696913	5.97074335754801e-05	0.501504327758226	0.999700625692303	0.858150089645931	0.917144058008096	0.667935699379263	6.04368211116426	0.000358709315880989	16848.411355922	0	19	10	Double
T31	all	Human	100209	100179	99578	0.999700625692303	0.165412509676112	0.498495672241774	502420	30	0.834587490323888	0.000299374307696913	5.97074335754801e-05	0.501504327758226	0.999700625692303	0.858150089645931	0.917144058008096	0.667935699379263	6.04368211116426	0.000358709315880989	16848.411355922	0	19	0	Single
T31	all	Influenza	100186	98602	0	0.998612503671295	0	0	603468	137	1	0.00138749632870497	0.00022696962417475	1	0.998612503671295	0.999804900834085	0.999306251835647	0.999305770215009	Inf	0.00138749632870497	Inf	1447	59	51	Double
T31	all	Influenza	100186	98651	15	0.999108761482292	2.48563304102289e-05	0.00015202805424361	603453	88	0.99997514366959	0.000891238517708302	0.000145806167269498	0.999847971945756	0.999108761482292	0.999853319605188	0.999541952575941	0.9994782300347	40195.3444049464	0.000891260671178026	45099425.6840909	1447	59	0	Single
T31	all	Metapneumovirus	100548	100232	0	0.996857222421132	0	0	601659	316	1	0.0031427775788678	0.000524938743303293	1	0.996857222421132	0.999549990245042	0.998428611210566	0.99842613806156	Inf	0.0031427775788678	Inf	0	181	102	Double
T31	all	Metapneumovirus	100548	100318	2	0.99771253530652	3.3241420804808e-06	1.99362041467305e-05	601657	230	0.99999667585792	0.00228746469347973	0.000382131529672513	0.999980063795853	0.99771253530652	0.999669613091296	0.99885460558222	0.99884501264512	300141.363139993	0.00228747229736265	131210928.1	0	181	0	Single
T31	all	Rhinovirus	101945	100481	21	0.998697968433189	3.49072050133395e-05	0.000208951065650435	601574	131	0.999965092794987	0.00130203156681112	0.000217714660838783	0.99979104893435	0.998697968433189	0.999783539611539	0.999331530614088	0.999244209751683	28610.0811580745	0.00130207701868055	21972648.8891312	1333	72	42	Double
T31	all	Rhinovirus	101945	100522	91	0.999105474496084	0.000151264555057805	0.000904455686640891	601504	90	0.999848735444942	0.000894525503916034	0.000149602555876555	0.999095544313359	0.999105474496084	0.999742241247951	0.999477104970513	0.999100509380047	6605.02041680738	0.000894660834389075	7382708.8019536	1333	72	0	Single
T31	all	Sars_cov_2	100345	100013	0	0.997685670108235	0	0	601962	232	1	0.00231432989176518	0.000385257906920361	1	0.997685670108235	0.999669613091296	0.998842835054117	0.998841494472131	Inf	0.00231432989176518	Inf	100	85	131	Double
T31	all	Sars_cov_2	100345	100095	5	0.998503666018255	8.30617215040152e-06	4.995004995005e-05	601957	150	0.99999169382785	0.00149633398174473	0.000249125155495618	0.99995004995005	0.998503666018255	0.99977926736703	0.999247679923052	0.999226334572862	120212.252760736	0.00149634641065561	80337181.22	100	85	0	Single
T31	all	Unrelated	100188	0	0	0	0	NA	602117	100090	1	1	0.142536317638531	NA	0	0.857463682361469	0.5	NA	NA	1	NA	98	370	192	Double
T31	all	Unrelated	100188	0	0	0	0	NA	602117	100090	1	1	0.142536317638531	NA	0	0.857463682361469	0.5	NA	NA	1	NA	98	370	0	Single
T32	all	Coronaviridae	102076	101653	74	0.99873258532943	0.000123248292011845	0.00072743716024261	600340	129	0.999876751707988	0.00126741467057043	0.00021483207292966	0.999272562839757	0.99873258532943	0.999710906926271	0.999304668518709	0.999002501117887	8103.41927686465	0.00126757089651843	6392872.61889797	294	71	35	Double
T32	all	Coronaviridae	102076	101688	254	0.999076457526871	0.00042304143474336	0.00249161287791097	600160	94	0.999576958565257	0.000923542473128844	0.000156600372508971	0.997508387122089	0.999076457526871	0.999504411873608	0.999326708046064	0.998291806561819	2361.65154397456	0.00092393333521258	2556084.3558385	294	71	0	Single
T32	all	Human	100209	100170	99562	0.999610813399994	0.165388953582054	0.498477960467026	502425	39	0.834611046417946	0.000389186600005987	7.76175009552923e-05	0.501522039532974	0.999610813399994	0.858157836273633	0.91711092990897	0.667931359834101	6.04399986667827	0.00046630894915222	12961.3636574349	0	29	9	Double
T32	all	Human	100209	100170	99562	0.999610813399994	0.165388953582054	0.498477960467026	502425	39	0.834611046417946	0.000389186600005987	7.76175009552923e-05	0.501522039532974	0.999610813399994	0.858157836273633	0.91711092990897	0.667931359834101	6.04399986667827	0.00046630894915222	12961.3636574349	0	29	0	Single
T32	all	Influenza	100215	98578	1	0.998440222015152	1.65709967785982e-06	1.01441483480254e-05	603463	154	0.999998342900322	0.00155977798484787	0.000255128666024979	0.999989855851652	0.998440222015152	0.999779263909222	0.999219282457737	0.999214438120531	602522.730138152	0.00155978056955975	386286854.636364	1483	71	57	Double
T32	all	Influenza	100215	98633	13	0.998997285581169	2.15422958121777e-05	0.000131784360237617	603451	99	0.999978457704188	0.00100271441883077	0.00016402949217132	0.999868215639762	0.998997285581169	0.999840500373115	0.999487871642678	0.999432560873046	46373.761380458	0.00100273602006674	46247228.036519	1483	71	0	Single
T32	all	Metapneumovirus	100548	100176	0	0.996300274495763	0	0	601648	372	1	0.00369972550423678	0.000617919670442842	1	0.996300274495763	0.999470233382133	0.998150137247882	0.998146708913732	Inf	0.00369972550423678	Inf	0	210	118	Double
T32	all	Metapneumovirus	100548	100274	1	0.997274933365159	1.66210142807755e-06	9.9725754176016e-06	601647	274	0.999998337898572	0.00272506663484107	0.000455209238421653	0.999990027424582	0.997274933365159	0.999608371451845	0.998636635631865	0.998630634937233	600008.469109281	0.00272507116418574	220180844.080292	0	210	0	Single
T32	all	Rhinovirus	101945	100483	21	0.998737700029818	3.4907727240993e-05	0.000208946907585768	601565	127	0.999965092272759	0.00126229997018189	0.000211071445191227	0.999791053092414	0.998737700029818	0.999789232635902	0.999351396151289	0.999264098968744	28610.7913338161	0.00126234403574317	22664812.8590176	1335	69	29	Double
T32	all	Rhinovirus	101945	100511	85	0.999016002385449	0.000141293181689733	0.000844964014473737	601501	99	0.99985870681831	0.000983997614551237	0.000164561170212766	0.999155035985526	0.999016002385449	0.999737964898689	0.99943735460188	0.999085514348479	7070.51812718885	0.000984136666352044	7184488.05834819	1335	69	0	Single
T32	all	Sars_cov_2	100347	100011	0	0.997765251658602	0	0	601961	224	1	0.00223474834139772	0.00037197871086128	1	0.997765251658602	0.99968100074623	0.998882625829301	0.998881375907634	Inf	0.00223474834139772	Inf	112	79	132	Double
T32	all	Sars_cov_2	100347	100110	1	0.998752930613059	1.66123718978472e-06	9.98891230733885e-06	601960	125	0.99999833876281	0.00124706938694069	0.000207611882043233	0.999990011087693	0.998752930613059	0.999820562919755	0.999375634687935	0.999371088017729	601210.312864768	0.00124707145862217	482097724.8	112	79	0	Single
T32	all	Unrelated	100186	0	0	0	0	NA	602116	100080	1	1	0.142524309452062	NA	0	0.857475690547938	0.5	NA	NA	1	NA	106	365	193	Double
T32	all	Unrelated	100186	0	0	0	0	NA	602116	100080	1	1	0.142524309452062	NA	0	0.857475690547938	0.5	NA	NA	1	NA	106	365	0	Single
